Frequency [Hz]	S(f)
4460,449	0,0045
4464,111	0,00443
4467,773	0,00438
4471,436	0,00436
4475,098	0,00438
4478,760	0,00439
4482,422	0,0044
4486,084	0,00443
4489,746	0,00445
4493,408	0,0045
4497,070	0,00451
4500,732	0,00444
4504,395	0,00434
4508,057	0,00429
4511,719	0,00426
4515,381	0,00424
4519,043	0,00429
4522,705	0,00437
4526,367	0,00442
4530,029	0,00441
4533,691	0,00442
4537,354	0,00437
4541,016	0,00427
4544,678	0,00426
4548,340	0,00431
4552,002	0,00431
4555,664	0,00428
4559,326	0,00429
4562,988	0,00432
4566,650	0,00431
4570,313	0,00428
4573,975	0,00424
4577,637	0,00416
4581,299	0,00413
4584,961	0,00419
4588,623	0,00423
4592,285	0,00418
4595,947	0,00407
4599,609	0,004
4603,271	0,00407
4606,934	0,00423
4610,596	0,00432
4614,258	0,00427
4617,920	0,0042
4621,582	0,00427
4625,244	0,00441
4628,906	0,0044
4632,568	0,00424
4636,230	0,00411
4639,893	0,00411
4643,555	0,00423
4647,217	0,00437
4650,879	0,00434
4654,541	0,00417
4658,203	0,00403
4661,865	0,004
4665,527	0,00405
4669,189	0,00406
4672,852	0,00404
4676,514	0,00404
4680,176	0,00412
4683,838	0,00422
4687,500	0,00423
4691,162	0,00416
4694,824	0,00411
4698,486	0,00412
4702,148	0,0042
4705,811	0,00422
4709,473	0,0041
4713,135	0,00407
4716,797	0,00414
4720,459	0,00419
4724,121	0,00419
4727,783	0,0042
4731,445	0,00428
4735,107	0,00434
4738,770	0,00423
4742,432	0,00403
4746,094	0,00399
4749,756	0,004
4753,418	0,00393
4757,080	0,0039
4760,742	0,00398
4764,404	0,00406
4768,066	0,00412
4771,729	0,00413
4775,391	0,00399
4779,053	0,00382
4782,715	0,00382
4786,377	0,00391
4790,039	0,004
4793,701	0,00403
4797,363	0,00393
4801,025	0,0038
4804,688	0,00378
4808,350	0,00384
4812,012	0,00391
4815,674	0,00397
4819,336	0,00407
4822,998	0,00414
4826,660	0,00416
4830,322	0,00416
4833,984	0,00414
4837,646	0,00411
4841,309	0,00405
4844,971	0,00395
4848,633	0,00392
4852,295	0,00402
4855,957	0,00413
4859,619	0,00411
4863,281	0,00408
4866,943	0,00412
4870,605	0,00414
4874,268	0,00407
4877,930	0,00396
4881,592	0,00388
4885,254	0,00386
4888,916	0,00393
4892,578	0,00405
4896,240	0,00409
4899,902	0,00397
4903,564	0,00386
4907,227	0,00386
4910,889	0,00391
4914,551	0,00389
4918,213	0,00382
4921,875	0,00374
4925,537	0,00371
4929,199	0,00375
4932,861	0,00382
4936,523	0,00387
4940,186	0,0038
4943,848	0,0037
4947,510	0,00368
4951,172	0,00374
4954,834	0,00382
4958,496	0,00381
4962,158	0,00371
4965,820	0,0036
4969,482	0,00356
4973,145	0,00364
4976,807	0,00377
4980,469	0,00384
4984,131	0,00379
4987,793	0,00375
4991,455	0,00382
4995,117	0,00394
4998,779	0,00396
5002,441	0,00384
5006,104	0,0037
5009,766	0,00361
5013,428	0,00363
5017,090	0,00371
5020,752	0,00373
5024,414	0,00371
5028,076	0,00374
5031,738	0,00379
5035,400	0,00378
5039,063	0,00373
5042,725	0,00366
5046,387	0,00359
5050,049	0,00361
5053,711	0,00373
