Frequency [Hz]	S(f)
4493,408	0,00114
4497,070	0,00113
4500,732	0,00112
4504,395	0,00111
4508,057	0,00111
4511,719	0,00109
4515,381	0,00109
4519,043	0,00111
4522,705	0,00113
4526,367	0,00112
4530,029	0,0011
4533,691	0,00108
4537,354	0,00107
4541,016	0,00108
4544,678	0,00108
4548,340	0,00107
4552,002	0,00105
4555,664	0,00105
4559,326	0,00105
4562,988	0,00103
4566,650	0,00104
4570,313	0,00106
4573,975	0,00107
4577,637	0,00107
4581,299	0,00106
4584,961	0,00105
4588,623	0,00102
4592,285	0,00101
4595,947	0,00101
4599,609	0,00102
4603,271	0,00103
4606,934	0,00102
4610,596	0,001
4614,258	0,00101
4617,920	0,001
4621,582	0,00102
4625,244	0,00106
4628,906	0,00108
4632,568	0,00107
4636,230	0,00104
4639,893	0,00101
4643,555	0,001
4647,217	0,00101
4650,879	0,00104
4654,541	0,00104
4658,203	0,00101
4661,865	0,00101
4665,527	0,00102
4669,189	0,00101
4672,852	0,00102
4676,514	0,00105
4680,176	0,00105
4683,838	0,00103
4687,500	0,00101
4691,162	0,000993
4694,824	0,000998
4698,486	0,00101
4702,148	0,000999
4705,811	0,000988
4709,473	0,000997
4713,135	0,00102
4716,797	0,00103
4720,459	0,00104
4724,121	0,00102
4727,783	0,000998
4731,445	0,001
4735,107	0,00103
4738,770	0,00103
4742,432	0,00102
4746,094	0,001
4749,756	0,001
4753,418	0,001
4757,080	0,001
4760,742	0,000994
4764,404	0,000988
4768,066	0,000988
4771,729	0,000991
4775,391	0,000988
4779,053	0,000979
4782,715	0,00097
4786,377	0,000966
4790,039	0,000966
4793,701	0,000962
4797,363	0,000949
4801,025	0,000938
4804,688	0,000938
4808,350	0,000946
4812,012	0,000942
4815,674	0,000931
4819,336	0,000927
4822,998	0,000914
4826,660	0,000896
4830,322	0,00091
4833,984	0,000954
4837,646	0,000981
4841,309	0,000976
4844,971	0,000965
4848,633	0,00095
4852,295	0,000939
4855,957	0,000946
4859,619	0,000964
4863,281	0,000982
4866,943	0,000982
4870,605	0,000974
4874,268	0,00097
4877,930	0,000949
4881,592	0,000909
4885,254	0,0009
4888,916	0,00092
4892,578	0,000935
4896,240	0,00094
4899,902	0,000942
4903,564	0,000947
4907,227	0,000949
4910,889	0,000943
4914,551	0,000936
4918,213	0,000925
4921,875	0,000917
4925,537	0,000909
4929,199	0,0009
4932,861	0,000905
4936,523	0,000932
4940,186	0,00096
4943,848	0,000971
4947,510	0,000968
4951,172	0,000948
4954,834	0,000919
4958,496	0,000914
4962,158	0,000924
4965,820	0,000914
4969,482	0,000897
4973,145	0,000903
4976,807	0,000925
4980,469	0,000937
4984,131	0,000936
4987,793	0,000927
4991,455	0,000919
4995,117	0,000927
4998,779	0,000947
5002,441	0,000949
5006,104	0,000925
5009,766	0,000909
5013,428	0,000914
5017,090	0,000918
5020,752	0,000904
5024,414	0,000896
5028,076	0,000914
5031,738	0,00094
5035,400	0,000946
5039,063	0,000929
5042,725	0,000915
5046,387	0,000929
5050,049	0,000962
5053,711	0,000975
5057,373	0,000959
5061,035	0,00094
5064,697	0,000914
5068,359	0,000874
5072,021	0,000863
5075,684	0,000882
5079,346	0,000895
5083,008	0,000906
5086,670	0,00091
5090,332	0,000911
5093,994	0,000923
5097,656	0,000924
5101,318	0,000903
5104,980	0,000889
5108,643	0,000893
5112,305	0,000899
5115,967	0,000907
5119,629	0,000913
5123,291	0,000894
5126,953	0,000868
5130,615	0,000866
5134,277	0,000873
5137,939	0,000878
5141,602	0,000886
5145,264	0,00089
5148,926	0,000877
5152,588	0,000864
5156,250	0,000871
5159,912	0,000881
5163,574	0,000892
5167,236	0,000905
5170,898	0,000898
5174,561	0,000883
5178,223	0,000892
5181,885	0,000914
5185,547	0,000921
5189,209	0,000908
5192,871	0,000887
5196,533	0,00087
